seed	k	n	survive_bf	edges_bf	survive_pad	edges_pad	
51	60	100	27	46	24	54	
51	80	0	10	10	10	10	
51	80	10	24	37	23	35	
51	80	20	29	45	29	45	
51	80	30	31	52	30	52	
51	80	40	31	53	30	54	
51	80	50	35	58	33	58	
51	80	60	38	62	36	62	
51	80	70	38	64	37	65	
51	80	80	38	64	37	67	
51	80	90	39	67	37	70	
51	80	100	39	67	37	72	
51	100	0	17	17	17	17	
51	100	10	26	39	24	35	
51	100	20	35	54	29	46	
51	100	30	34	54	30	51	
51	100	40	39	59	34	55	
51	100	50	40	61	35	58	
51	100	60	43	65	36	62	
51	100	70	44	69	38	68	
51	100	80	44	72	39	72	
51	100	90	44	72	39	74	
51	100	100	46	77	41	83	
52	20	0	8	8	8	8	
52	20	10	8	11	8	13	
52	20	20	9	13	9	16	
52	20	30	10	16	10	18	
52	20	40	10	17	10	19	
52	20	50	10	17	10	20	
52	20	60	10	17	10	20	
52	20	70	10	17	10	21	
52	20	80	10	17	10	22	
52	20	90	10	17	10	22	
52	20	100	10	17	10	23	
52	40	0	12	12	12	12	
52	40	10	16	21	15	20	
52	40	20	19	28	19	27	
52	40	30	19	29	19	31	
52	40	40	20	33	19	38	
52	40	50	20	33	19	38	
52	40	60	21	36	19	41	
52	40	70	21	36	20	43	
52	40	80	21	37	20	45	
52	40	90	21	37	20	48	
52	40	100	21	37	20	49	
52	60	0	13	13	13	13	
52	60	10	24	34	22	32	
52	60	20	25	39	23	38	
52	60	30	28	45	26	45	
52	60	40	29	45	26	50	
52	60	50	29	45	26	52	
52	60	60	29	45	26	51	
52	60	70	29	45	27	53	
52	60	80	29	47	27	56	
52	60	90	29	48	27	56	
52	60	100	31	50	28	58	
52	80	0	10	10	10	10	
52	80	10	21	31	20	31	
52	80	20	26	41	23	39	
52	80	30	27	44	23	45	
52	80	40	30	50	26	50	
52	80	50	31	53	26	54	
52	80	60	32	54	27	56	
52	80	70	32	55	27	57	
52	80	80	35	59	31	63	
52	80	90	38	63	32	66	
52	80	100	38	64	33	70	
52	100	0	12	12	12	12	
52	100	10	22	31	20	28	
52	100	20	31	48	31	49	
52	100	30	33	52	33	56	
52	100	40	34	57	33	59	
52	100	50	36	60	34	61	
52	100	60	36	63	34	64	
52	100	70	36	63	34	66	
52	100	80	40	70	39	76	
52	100	90	40	70	39	81	
52	100	100	42	74	40	84	
53	20	0	9	9	9	9	
53	20	10	10	16	10	17	
53	20	20	10	16	10	18	
53	20	30	11	18	10	21	
53	20	40	11	18	10	20	
53	20	50	11	18	10	20	
53	20	60	11	18	10	20	
53	20	70	11	18	10	21	
53	20	80	11	18	10	21	
53	20	90	11	18	10	21	
53	20	100	11	18	10	22	
53	40	0	10	10	10	10	
53	40	10	19	31	17	27	
53	40	20	20	33	17	29	
53	40	30	20	34	17	33	
53	40	40	20	34	17	34	
53	40	50	21	35	17	35	
53	40	60	21	35	17	36	
53	40	70	22	36	17	37	
53	40	80	22	36	17	38	
53	40	90	22	36	17	39	
53	40	100	22	36	17	39	
53	60	0	10	10	10	10	
53	60	10	25	35	22	33	
53	60	20	27	39	24	37	
53	60	30	28	44	24	43	
53	60	40	28	45	24	46	
53	60	50	28	46	24	52	
53	60	60	27	47	24	53	
53	60	70	28	50	27	56	
53	60	80	30	53	28	59	
53	60	90	31	55	28	61	
53	60	100	32	56	29	62	
53	80	0	13	13	13	13	
53	80	10	29	40	26	35	
53	80	20	32	48	30	45	
53	80	30	35	59	32	53	
53	80	40	35	60	32	57	
53	80	50	37	62	34	61	
53	80	60	37	62	34	61	
53	80	70	38	63	34	61	
53	80	80	41	67	35	64	
53	80	90	41	67	35	65	
53	80	100	41	67	35	68	
53	100	0	13	13	13	13	
53	100	10	26	42	23	36	
53	100	20	33	55	27	47	
53	100	30	38	64	33	60	
53	100	40	38	64	33	62	
53	100	50	38	65	33	64	
53	100	60	40	69	35	71	
53	100	70	40	69	35	73	
53	100	80	41	71	35	73	
53	100	90	42	73	35	75	
53	100	100	42	73	35	75	
54	20	0	8	8	8	8	
54	20	10	12	16	11	16	
54	20	20	12	18	12	21	
54	20	30	13	19	12	23	
54	20	40	13	19	12	23	
54	20	50	13	19	12	24	
54	20	60	13	19	13	27	
54	20	70	13	19	13	27	
54	20	80	13	19	13	28	
54	20	90	13	19	13	28	
54	20	100	13	19	13	28	
54	40	0	12	12	12	12	
54	40	10	15	18	13	17	
54	40	20	16	22	15	22	
54	40	30	21	29	20	29	
54	40	40	22	30	20	30	
54	40	50	23	33	21	33	
54	40	60	23	34	22	36	
54	40	70	24	35	23	40	
54	40	80	24	36	23	40	
54	40	90	24	36	23	40	
54	40	100	24	36	23	41	
54	60	0	12	12	12	12	
54	60	10	20	27	19	26	
54	60	20	24	34	22	34	
54	60	30	24	34	22	34	
54	60	40	25	39	23	41	
54	60	50	26	40	23	42	
54	60	60	26	42	23	45	
54	60	70	26	42	23	46	
54	60	80	27	44	24	50	
54	60	90	27	44	24	50	
54	60	100	27	44	24	51	
54	80	0	15	15	15	15	
54	80	10	24	37	21	34	
54	80	20	31	51	28	47	
54	80	30	32	53	29	49	
54	80	40	33	57	30	54	
54	80	50	34	60	32	60	
54	80	60	37	65	34	65	
54	80	70	38	67	35	71	
54	80	80	38	68	35	72	
54	80	90	38	69	35	73	
54	80	100	38	71	35	76	
54	100	0	15	15	15	15	
54	100	10	25	36	25	37	
54	100	20	32	47	32	51	
54	100	30	37	60	35	61	
54	100	40	38	62	35	63	
54	100	50	41	69	38	68	
54	100	60	41	70	38	72	
54	100	70	41	70	38	73	
54	100	80	43	74	38	75	
54	100	90	47	80	39	78	
54	100	100	47	80	39	81	
55	20	0	6	6	6	6	
55	20	10	11	17	10	14	
55	20	20	11	18	10	18	
55	20	30	11	20	10	22	
55	20	40	11	20	10	24	
55	20	50	11	20	11	26	
55	20	60	11	20	11	26	
55	20	70	11	20	11	28	
55	20	80	11	20	11	28	
55	20	90	11	20	11	28	
55	20	100	11	20	11	28	
55	40	0	6	6	6	6	
55	40	10	13	23	13	22	
55	40	20	15	26	14	26	
55	40	30	15	28	14	30	
55	40	40	17	31	15	33	
55	40	50	17	33	15	35	
55	40	60	17	33	16	36	
55	40	70	17	33	16	36	
55	40	80	17	34	16	37	
55	40	90	17	34	16	37	
55	40	100	17	35	16	38	
55	60	0	15	15	15	15	
55	60	10	24	33	20	28	
55	60	20	28	41	23	38	
55	60	30	29	43	25	41	
55	60	40	29	44	25	46	
55	60	50	31	48	26	49	
55	60	60	31	48	26	50	
55	60	70	32	50	27	52	
55	60	80	32	50	27	53	
55	60	90	32	52	27	57	
55	60	100	32	53	27	59	
55	80	0	14	14	14	14	
55	80	10	25	36	23	33	
55	80	20	29	45	26	41	
55	80	30	32	52	28	48	
55	80	40	33	55	28	52	
55	80	50	34	57	29	54	
55	80	60	36	60	30	61	
55	80	70	36	61	31	63	
55	80	80	36	61	31	64	
55	80	90	37	63	32	65	
55	80	100	39	67	34	68	
55	100	0	14	14	14	14	
55	100	10	32	42	30	38	
55	100	20	35	50	32	47	
55	100	30	36	54	34	54	
55	100	40	37	59	35	59	
55	100	50	40	65	37	66	
55	100	60	40	67	37	69	
55	100	70	42	70	38	70	
55	100	80	45	75	41	78	
55	100	90	47	77	42	78	
55	100	100	48	78	42	82	
56	20	0	9	9	9	9	
56	20	10	11	16	11	16	
56	20	20	12	17	12	19	
56	20	30	12	18	12	21	
56	20	40	12	18	12	20	
56	20	50	13	19	12	20	
56	20	60	13	19	12	21	
56	20	70	13	19	12	23	
56	20	80	13	20	12	25	
56	20	90	13	20	12	26	
56	20	100	13	20	12	26	
56	40	0	9	9	9	9	
56	40	10	13	20	13	21	
56	40	20	16	27	15	27	
56	40	30	18	30	16	30	
56	40	40	18	32	16	31	
56	40	50	19	33	17	34	
56	40	60	21	36	17	35	
56	40	70	21	36	17	38	
56	40	80	21	36	17	40	
56	40	90	21	36	17	40	
56	40	100	21	37	17	42	
56	60	0	12	12	12	12	
56	60	10	19	27	17	24	
56	60	20	21	34	20	32	
56	60	30	21	35	20	37	
56	60	40	24	40	21	42	
56	60	50	26	42	24	48	
56	60	60	26	42	24	52	
56	60	70	27	43	24	49	
56	60	80	27	43	24	49	
56	60	90	27	44	24	50	
56	60	100	27	44	24	52	
56	80	0	14	14	14	14	
56	80	10	27	37	24	34	
56	80	20	31	44	27	39	
56	80	30	32	48	28	41	
56	80	40	32	49	28	46	
56	80	50	34	55	31	56	
56	80	60	34	56	31	59	
56	80	70	34	56	31	62	
56	80	80	34	57	31	62	
56	80	90	36	63	33	67	
56	80	100	36	63	33	67	
56	100	0	13	13	13	13	
56	100	10	25	39	25	37	
56	100	20	27	42	24	39	
56	100	30	29	45	28	47	
56	100	40	31	49	28	50	
56	100	50	32	51	28	55	
56	100	60	33	55	29	59	
56	100	70	33	55	29	60	
56	100	80	36	60	31	65	
56	100	90	36	61	32	67	
56	100	100	36	62	32	66	
57	20	0	9	9	9	9	
57	20	10	12	17	11	16	
57	20	20	12	19	12	20	
57	20	30	12	19	12	21	
57	20	40	12	19	12	21	
57	20	50	12	19	12	21	
57	20	60	12	19	12	22	
57	20	70	12	19	12	23	
57	20	80	12	19	12	23	
57	20	90	12	19	12	24	
57	20	100	12	20	12	26	
57	40	0	14	14	14	14	
57	40	10	17	24	17	26	
57	40	20	19	27	18	31	
57	40	30	20	30	18	34	
57	40	40	21	31	19	37	
57	40	50	21	32	19	38	
57	40	60	22	33	19	38	
57	40	70	23	35	19	38	
57	40	80	23	35	19	39	
57	40	90	23	35	19	39	
57	40	100	23	35	19	40	
57	60	0	10	10	10	10	
57	60	10	21	31	20	29	
57	60	20	22	35	21	36	
57	60	30	22	36	21	41	
57	60	40	24	40	21	40	
57	60	50	24	41	21	40	
57	60	60	24	41	21	44	
57	60	70	24	43	21	45	
57	60	80	24	43	21	48	
57	60	90	25	45	21	49	
57	60	100	25	46	22	51	
57	80	0	12	12	12	12	
57	80	10	23	32	21	29	
57	80	20	25	37	23	34	
57	80	30	24	40	23	39	
57	80	40	28	46	23	44	
57	80	50	35	57	29	54	
57	80	60	36	59	31	58	
57	80	70	36	59	31	62	
57	80	80	38	62	32	65	
57	80	90	38	62	32	68	
57	80	100	38	62	33	69	
57	100	0	13	13	13	13	
57	100	10	28	41	24	35	
57	100	20	34	51	30	46	
57	100	30	38	60	34	53	
57	100	40	41	67	34	57	
57	100	50	42	71	36	61	
57	100	60	43	75	37	67	
57	100	70	43	77	37	69	
57	100	80	44	79	38	72	
57	100	90	44	79	38	73	
57	100	100	44	81	39	78	
58	20	0	7	7	7	7	
58	20	10	11	17	11	16	
58	20	20	11	18	11	17	
58	20	30	11	18	11	18	
58	20	40	11	18	11	20	
58	20	50	11	19	11	22	
58	20	60	12	20	11	22	
58	20	70	12	20	11	22	
58	20	80	12	20	11	24	
58	20	90	12	20	11	24	
58	20	100	12	20	11	25	
58	40	0	9	9	9	9	
58	40	10	20	28	19	26	
58	40	20	21	31	20	29	
58	40	30	21	32	21	32	
58	40	40	21	32	21	32	
58	40	50	21	34	21	34	
58	40	60	21	35	21	38	
58	40	70	21	35	21	39	
58	40	80	22	36	21	39	
58	40	90	22	36	21	41	
58	40	100	22	36	21	41	
58	60	0	12	12	12	12	
58	60	10	22	28	19	25	
58	60	20	24	33	21	31	
58	60	30	26	40	22	37	
58	60	40	27	43	24	40	
58	60	50	27	43	24	43	
58	60	60	27	44	25	44	
58	60	70	28	47	27	47	
58	60	80	28	48	27	47	
58	60	90	30	50	29	52	
58	60	100	30	51	29	53	
58	80	0	14	14	14	14	
58	80	10	27	38	25	37	
58	80	20	29	44	27	43	
58	80	30	30	48	27	45	
58	80	40	31	50	27	49	
58	80	50	31	51	27	52	
58	80	60	31	53	27	55	
58	80	70	31	53	27	54	
58	80	80	34	58	30	58	
58	80	90	35	59	31	61	
58	80	100	35	59	31	62	
58	100	0	17	17	17	17	
58	100	10	30	39	28	37	
58	100	20	38	54	35	51	
58	100	30	41	59	39	58	
58	100	40	41	60	39	59	
58	100	50	42	63	41	62	
58	100	60	44	68	42	66	
58	100	70	44	69	42	69	
58	100	80	45	70	42	72	
58	100	90	45	70	42	73	
58	100	100	48	73	44	75	
59	20	0	7	7	7	7	
59	20	10	9	15	9	14	
59	20	20	9	17	9	16	
59	20	30	10	18	10	19	
59	20	40	11	19	10	21	
59	20	50	11	19	10	22	
59	20	60	11	19	10	23	
59	20	70	11	19	10	24	
59	20	80	11	19	10	25	
59	20	90	11	19	10	27	
59	20	100	11	20	10	27	
59	40	0	10	10	10	10	
59	40	10	13	18	13	21	
59	40	20	15	23	15	24	
59	40	30	18	31	17	29	
59	40	40	18	31	17	33	
59	40	50	18	32	17	35	
59	40	60	18	32	17	38	
59	40	70	18	33	17	41	
59	40	80	19	34	18	42	
59	40	90	19	34	18	43	
59	40	100	19	34	18	45	
59	60	0	10	10	10	10	
59	60	10	17	22	15	21	
59	60	20	20	31	18	27	
59	60	30	20	32	18	30	
59	60	40	21	34	20	32	
59	60	50	23	38	22	38	
59	60	60	24	41	22	39	
59	60	70	25	45	22	43	
59	60	80	25	45	22	45	
59	60	90	25	45	22	47	
59	60	100	25	45	22	48	
59	80	0	15	15	15	15	
59	80	10	27	36	24	31	
59	80	20	32	43	25	37	
59	80	30	34	50	29	43	
59	80	40	33	51	29	45	
59	80	50	34	52	31	51	
59	80	60	34	52	32	54	
59	80	70	36	55	33	57	
59	80	80	37	56	33	59	
59	80	90	38	58	34	61	
59	80	100	38	59	34	61	
59	100	0	14	14	14	14	
59	100	10	27	37	23	31	
59	100	20	31	46	29	42	
59	100	30	35	53	32	49	
59	100	40	41	67	38	61	
59	100	50	41	70	40	68	
59	100	60	42	71	41	72	
59	100	70	42	71	41	75	
59	100	80	42	71	41	74	
59	100	90	44	76	41	79	
59	100	100	45	78	42	83	
60	20	0	10	10	10	10	
60	20	10	13	19	12	18	
60	20	20	13	19	12	21	
60	20	30	13	19	13	22	
60	20	40	13	20	13	24	
60	20	50	13	20	13	24	
60	20	60	13	20	13	25	
60	20	70	13	20	13	26	
60	20	80	13	20	13	26	
60	20	90	13	20	13	26	
60	20	100	13	20	13	26	
60	40	0	10	10	10	10	
60	40	10	18	27	17	25	
60	40	20	20	31	20	33	
60	40	30	20	32	20	37	
60	40	40	20	33	20	41	
60	40	50	20	35	20	44	
60	40	60	20	35	20	44	
60	40	70	20	35	20	45	
60	40	80	20	36	20	45	
60	40	90	20	36	20	45	
60	40	100	20	36	20	46	
60	60	0	11	11	11	11	
60	60	10	28	39	25	36	
60	60	20	30	47	29	47	
60	60	30	31	49	30	52	
60	60	40	32	50	30	54	
60	60	50	32	51	30	55	
60	60	60	32	51	30	57	
60	60	70	33	52	31	56	
60	60	80	34	55	32	60	
60	60	90	34	55	32	61	
60	60	100	34	55	32	63	
60	80	0	14	14	14	14	
60	80	10	19	27	15	24	
60	80	20	24	36	21	35	
60	80	30	28	45	23	42	
60	80	40	32	50	28	48	
60	80	50	32	50	28	53	
60	80	60	34	54	29	57	
60	80	70	34	55	29	56	
60	80	80	34	55	29	56	
60	80	90	34	57	29	56	
60	80	100	34	57	29	58	
60	100	0	14	14	14	14	
60	100	10	33	45	31	42	
60	100	20	33	47	31	46	
60	100	30	39	57	35	53	
60	100	40	40	59	36	55	
60	100	50	42	62	38	59	
60	100	60	47	70	42	67	
60	100	70	47	72	43	72	
60	100	80	47	73	43	72	
60	100	90	47	74	43	75	
60	100	100	47	77	43	79	
61	20	0	8	8	8	8	
61	20	10	12	17	11	17	
61	20	20	12	18	11	19	
61	20	30	12	18	11	19	
61	20	40	12	19	12	21	
61	20	50	12	19	12	21	
61	20	60	12	19	12	21	
61	20	70	12	19	12	25	
61	20	80	12	19	12	25	
61	20	90	12	19	12	25	
61	20	100	12	19	12	25	
61	40	0	7	7	7	7	
61	40	10	12	18	10	15	
61	40	20	16	24	14	21	
61	40	30	17	27	15	26	
61	40	40	17	27	16	28	
61	40	50	19	30	17	30	
61	40	60	21	33	18	33	
61	40	70	21	36	19	36	
61	40	80	21	36	19	38	
61	40	90	21	36	19	39	
61	40	100	21	36	19	40	
61	60	0	10	10	10	10	
61	60	10	21	31	21	29	
61	60	20	24	36	23	34	
61	60	30	27	40	25	40	
61	60	40	27	42	26	44	
61	60	50	27	44	26	44	
61	60	60	29	48	28	49	
61	60	70	29	48	28	50	
61	60	80	29	49	28	53	
61	60	90	29	49	28	55	
61	60	100	30	51	28	57	
61	80	0	12	12	12	12	
61	80	10	19	27	19	27	
61	80	20	30	46	27	42	
61	80	30	30	49	27	45	
61	80	40	33	54	29	50	
61	80	50	35	58	31	55	
61	80	60	35	58	31	56	
61	80	70	37	62	32	58	
61	80	80	37	62	32	61	
61	80	90	37	62	33	67	
61	80	100	40	67	35	71	
61	100	0	16	16	16	16	
61	100	10	25	32	24	31	
61	100	20	33	48	32	45	
61	100	30	35	54	33	51	
61	100	40	35	56	33	54	
61	100	50	36	61	34	63	
61	100	60	37	62	34	65	
61	100	70	38	64	35	69	
61	100	80	39	69	35	71	
61	100	90	41	74	36	76	
61	100	100	41	74	36	80	
62	20	0	12	12	12	12	
62	20	10	14	17	14	18	
62	20	20	14	18	14	20	
62	20	30	14	19	14	22	
62	20	40	14	19	14	23	
62	20	50	14	19	14	23	
62	20	60	14	19	14	25	
62	20	70	14	19	14	25	
62	20	80	14	19	14	25	
62	20	90	14	19	14	28	
62	20	100	14	19	14	26	
62	40	0	12	12	12	12	
62	40	10	18	27	17	27	
62	40	20	18	27	18	29	
62	40	30	20	32	19	33	
62	40	40	21	34	19	35	
62	40	50	21	34	19	36	
62	40	60	21	36	20	39	
62	40	70	21	36	20	42	
62	40	80	21	37	20	44	
62	40	90	21	37	20	45	
62	40	100	21	37	20	46	
62	60	0	9	9	9	9	
62	60	10	17	23	17	23	
62	60	20	19	30	18	29	
62	60	30	22	35	20	34	
62	60	40	24	40	22	38	
62	60	50	24	41	23	40	
62	60	60	24	42	23	44	
62	60	70	24	42	23	46	
62	60	80	26	44	24	48	
62	60	90	27	47	25	51	
62	60	100	27	47	25	49	
62	80	0	10	10	10	10	
62	80	10	25	37	24	35	
62	80	20	29	44	27	42	
62	80	30	31	48	28	45	
62	80	40	31	50	28	47	
62	80	50	31	51	28	50	
62	80	60	32	53	29	53	
62	80	70	32	54	29	56	
62	80	80	32	56	29	56	
62	80	90	32	56	29	60	
62	80	100	32	56	29	61	
62	100	0	13	13	13	13	
62	100	10	29	40	28	39	
62	100	20	35	50	32	48	
62	100	30	39	56	35	56	
62	100	40	39	57	35	58	
62	100	50	41	61	37	63	
62	100	60	41	64	38	67	
62	100	70	43	68	39	71	
62	100	80	42	70	39	73	
62	100	90	42	71	39	76	
62	100	100	42	71	39	77	
63	20	0	8	8	8	8	
63	20	10	12	16	12	18	
63	20	20	12	18	12	22	
63	20	30	12	18	12	22	
63	20	40	12	18	12	21	
63	20	50	12	18	12	22	
63	20	60	12	18	12	21	
63	20	70	12	19	12	23	
63	20	80	12	19	12	23	
63	20	90	12	19	12	26	
63	20	100	12	19	12	27	
63	40	0	9	9	9	9	
63	40	10	20	29	16	25	
63	40	20	21	32	18	31	
63	40	30	21	32	18	34	
63	40	40	21	33	19	39	
63	40	50	21	33	19	41	
63	40	60	21	34	19	41	
63	40	70	21	34	20	43	
63	40	80	21	34	20	43	
63	40	90	21	35	20	45	
63	40	100	21	36	20	49	
63	60	0	9	9	9	9	
63	60	10	22	34	20	29	
63	60	20	23	36	22	36	
63	60	30	23	38	22	39	
63	60	40	26	43	25	46	
63	60	50	26	44	25	48	
63	60	60	27	47	25	50	
63	60	70	27	48	26	54	
63	60	80	27	48	26	55	
63	60	90	28	49	26	57	
63	60	100	29	50	26	57	
63	80	0	13	13	13	13	
63	80	10	25	33	22	29	
63	80	20	27	38	23	34	
63	80	30	33	51	30	49	
63	80	40	35	58	32	58	
63	80	50	35	59	32	60	
63	80	60	35	59	32	61	
63	80	70	37	64	32	64	
63	80	80	37	64	32	65	
63	80	90	38	67	33	68	
63	80	100	38	68	33	70	
63	100	0	14	14	14	14	
63	100	10	33	45	30	43	
63	100	20	36	52	32	50	
63	100	30	38	60	33	57	
63	100	40	38	61	35	61	
63	100	50	39	64	36	63	
63	100	60	40	67	37	69	
63	100	70	43	71	40	73	
63	100	80	45	74	40	76	
63	100	90	45	76	41	80	
63	100	100	46	77	40	83	
64	20	0	7	7	7	7	
64	20	10	11	16	10	16	
64	20	20	11	16	10	18	
64	20	30	11	16	10	18	
64	20	40	12	18	11	22	
64	20	50	12	19	11	23	
64	20	60	12	19	11	23	
64	20	70	12	19	11	23	
64	20	80	12	19	11	23	
64	20	90	12	19	11	23	
64	20	100	12	19	11	23	
64	40	0	12	12	12	12	
64	40	10	15	21	14	20	
64	40	20	16	24	16	26	
64	40	30	17	26	17	29	
64	40	40	18	28	18	31	
64	40	50	18	31	18	36	
64	40	60	18	31	18	37	
64	40	70	18	31	18	38	
64	40	80	18	32	18	39	
64	40	90	18	32	18	40	
64	40	100	18	32	18	38	
64	60	0	12	12	12	12	
64	60	10	18	26	16	22	
64	60	20	20	31	18	29	
64	60	30	23	36	18	33	
64	60	40	24	39	20	37	
64	60	50	25	41	20	40	
64	60	60	25	41	21	41	
64	60	70	25	42	21	41	
64	60	80	25	42	22	42	
64	60	90	28	47	24	46	
64	60	100	28	48	25	48	
64	80	0	12	12	12	12	
64	80	10	24	35	22	34	
64	80	20	27	45	23	38	
64	80	30	29	48	24	45	
64	80	40	29	48	24	45	
64	80	50	29	49	24	49	
64	80	60	29	51	24	51	
64	80	70	29	52	24	53	
64	80	80	29	56	24	53	
64	80	90	29	56	24	54	
64	80	100	30	58	26	59	
64	100	0	14	14	14	14	
64	100	10	27	40	26	37	
64	100	20	38	60	37	57	
64	100	30	40	65	38	62	
64	100	40	40	66	38	64	
64	100	50	42	69	40	67	
64	100	60	42	69	40	69	
64	100	70	43	70	41	70	
64	100	80	44	71	42	73	
64	100	90	45	72	43	76	
64	100	100	45	72	43	76	
65	20	0	10	10	10	10	
65	20	10	13	17	13	19	
65	20	20	14	20	13	21	
65	20	30	14	20	13	21	
65	20	40	14	20	13	24	
65	20	50	14	20	13	24	
65	20	60	14	20	13	24	
65	20	70	14	20	13	24	
65	20	80	14	20	13	24	
65	20	90	14	20	13	24	
65	20	100	14	20	13	28	
65	40	0	10	10	10	10	
65	40	10	14	22	14	22	
65	40	20	17	27	17	30	
65	40	30	18	31	18	32	
65	40	40	18	31	18	35	
65	40	50	18	31	18	38	
65	40	60	18	32	18	41	
65	40	70	18	32	18	40	
65	40	80	18	32	18	43	
65	40	90	18	32	18	42	
65	40	100	18	32	18	42	
65	60	0	13	13	13	13	
65	60	10	25	33	24	31	
65	60	20	28	37	27	40	
65	60	30	29	42	28	46	
65	60	40	29	42	28	46	
65	60	50	29	43	28	48	
65	60	60	31	47	29	52	
65	60	70	31	50	29	56	
65	60	80	31	51	29	58	
65	60	90	31	52	29	59	
65	60	100	31	52	29	61	
65	80	0	13	13	13	13	
65	80	10	24	36	23	33	
65	80	20	33	50	27	45	
65	80	30	33	50	27	48	
65	80	40	37	57	31	54	
65	80	50	37	57	31	54	
65	80	60	39	61	34	60	
65	80	70	39	61	35	61	
65	80	80	41	64	36	65	
65	80	90	41	64	36	65	
65	80	100	41	65	36	68	
65	100	0	12	12	12	12	
65	100	10	34	51	34	50	
65	100	20	36	55	36	55	
65	100	30	37	57	36	58	
65	100	40	41	68	39	67	
65	100	50	41	68	38	68	
65	100	60	41	69	38	72	
65	100	70	42	71	38	73	
65	100	80	42	71	40	78	
65	100	90	45	75	43	82	
65	100	100	45	75	43	82	
66	20	0	8	8	8	8	
66	20	10	10	16	9	16	
66	20	20	10	16	9	18	
66	20	30	10	16	10	21	
66	20	40	10	16	10	24	
66	20	50	10	16	10	24	
66	20	60	10	16	10	25	
66	20	70	11	18	11	25	
66	20	80	11	18	11	24	
66	20	90	11	18	11	26	
66	20	100	11	18	11	28	
66	40	0	9	9	9	9	
66	40	10	15	23	13	20	
66	40	20	17	28	15	24	
66	40	30	18	33	16	31	
66	40	40	19	35	17	36	
66	40	50	20	37	18	39	
66	40	60	20	37	18	40	
66	40	70	20	37	18	43	
66	40	80	20	38	18	44	
66	40	90	20	39	18	46	
66	40	100	20	39	19	46	
66	60	0	12	12	12	12	
66	60	10	19	24	17	23	
66	60	20	21	28	19	29	
66	60	30	24	37	23	37	
66	60	40	26	40	25	39	
66	60	50	26	42	25	42	
66	60	60	28	45	26	47	
66	60	70	28	45	26	48	
66	60	80	28	46	26	49	
66	60	90	31	52	29	54	
66	60	100	31	52	29	56	
66	80	0	14	14	14	14	
66	80	10	23	30	22	29	
66	80	20	29	40	27	38	
66	80	30	32	49	29	45	
66	80	40	33	52	30	48	
66	80	50	36	56	32	53	
66	80	60	38	59	34	56	
66	80	70	40	62	36	60	
66	80	80	40	65	36	61	
66	80	90	42	67	39	62	
66	80	100	43	69	40	64	
66	100	0	11	11	11	11	
66	100	10	23	39	23	37	
66	100	20	34	58	30	52	
66	100	30	37	66	33	59	
66	100	40	37	66	33	62	
66	100	50	38	68	33	64	
66	100	60	42	74	34	68	
66	100	70	43	75	34	69	
66	100	80	42	74	35	71	
66	100	90	45	79	37	74	
66	100	100	44	79	38	78	
67	20	0	8	8	8	8	
67	20	10	9	14	9	13	
67	20	20	10	16	10	16	
67	20	30	10	16	10	20	
67	20	40	11	17	10	22	
67	20	50	11	17	10	23	
67	20	60	11	17	10	24	
67	20	70	11	17	10	25	
67	20	80	11	17	10	26	
67	20	90	11	17	10	27	
67	20	100	11	17	10	27	
67	40	0	10	10	10	10	
67	40	10	16	25	16	26	
67	40	20	18	28	17	29	
67	40	30	19	29	18	32	
67	40	40	19	30	18	35	
67	40	50	19	32	18	37	
67	40	60	19	33	18	36	
67	40	70	19	34	18	36	
67	40	80	19	35	18	38	
67	40	90	19	35	18	38	
67	40	100	19	35	18	39	
67	60	0	10	10	10	10	
67	60	10	19	29	17	25	
67	60	20	23	35	21	32	
67	60	30	24	39	22	40	
67	60	40	26	43	23	43	
67	60	50	26	43	23	44	
67	60	60	26	43	23	45	
67	60	70	26	44	23	48	
67	60	80	27	46	23	48	
67	60	90	27	46	24	48	
67	60	100	27	47	24	51	
67	80	0	13	13	13	13	
67	80	10	22	33	20	30	
67	80	20	27	38	25	34	
67	80	30	31	45	26	40	
67	80	40	36	58	30	52	
67	80	50	37	59	30	53	
67	80	60	38	62	31	58	
67	80	70	39	63	32	59	
67	80	80	39	63	32	62	
67	80	90	39	64	32	67	
67	80	100	39	64	32	69	
67	100	0	19	19	19	19	
67	100	10	28	39	28	39	
67	100	20	37	54	34	51	
67	100	30	40	62	37	57	
67	100	40	41	67	38	63	
67	100	50	44	72	40	71	
67	100	60	44	74	40	75	
67	100	70	45	75	40	75	
67	100	80	46	78	40	77	
67	100	90	46	78	41	78	
67	100	100	46	78	41	79	
68	20	0	9	9	9	9	
68	20	10	10	15	10	16	
68	20	20	11	16	10	18	
68	20	30	12	17	11	20	
68	20	40	12	17	12	21	
68	20	50	13	18	12	22	
68	20	60	13	18	12	23	
68	20	70	13	18	12	24	
68	20	80	13	18	12	26	
68	20	90	13	18	12	24	
68	20	100	13	18	12	26	
68	40	0	9	9	9	9	
68	40	10	13	21	13	22	
68	40	20	13	24	13	29	
68	40	30	14	26	14	31	
68	40	40	16	29	15	32	
68	40	50	18	32	16	37	
68	40	60	19	34	16	42	
68	40	70	21	38	17	45	
68	40	80	21	38	17	45	
68	40	90	21	38	18	48	
68	40	100	21	38	19	50	
68	60	0	15	15	15	15	
68	60	10	28	37	27	35	
68	60	20	29	41	27	42	
68	60	30	30	44	29	48	
68	60	40	34	49	31	53	
68	60	50	34	50	31	55	
