seed	BD	V	I	N	t_sec	n_invisible	p_invisible	
56	13	80	67	10	2.2786	58	0.865671641791045	
56	13	80	67	20	2.2759	56	0.835820895522388	
56	13	80	67	30	2.0592	50	0.746268656716418	
56	13	80	67	40	2.1511	50	0.746268656716418	
56	13	80	67	50	2.0904	50	0.746268656716418	
56	13	80	67	60	2.0761	48	0.716417910447761	
56	13	80	67	70	2.106	47	0.701492537313433	
56	13	80	67	80	1.9008	46	0.686567164179104	
56	13	80	67	90	1.951	46	0.686567164179104	
56	13	80	67	100	1.9978	46	0.686567164179104	
56	11	90	79	0	2.7223	79	1	
56	11	90	79	10	2.7496	65	0.822784810126582	
56	11	90	79	20	2.4777	59	0.746835443037975	
56	11	90	79	30	2.3868	59	0.746835443037975	
56	11	90	79	40	2.3609	57	0.721518987341772	
56	11	90	79	50	2.3108	54	0.683544303797468	
56	11	90	79	60	2.2255	50	0.632911392405063	
56	11	90	79	70	2.2162	50	0.632911392405063	
56	11	90	79	80	2.2739	50	0.632911392405063	
56	11	90	79	90	2.4658	50	0.632911392405063	
56	11	90	79	100	2.1833	49	0.620253164556962	
56	20	100	80	0	2.7671	80	1	
56	20	100	80	10	3.1203	67	0.8375	
56	20	100	80	20	2.5272	62	0.775	
56	20	100	80	30	2.3569	55	0.6875	
56	20	100	80	40	2.496	53	0.6625	
56	20	100	80	50	2.3227	53	0.6625	
56	20	100	80	60	2.3244	53	0.6625	
56	20	100	80	70	2.3091	53	0.6625	
56	20	100	80	80	2.3868	53	0.6625	
56	20	100	80	90	2.3861	53	0.6625	
56	20	100	80	100	2.3244	52	0.65	
57	5	10	5	0	0.236	5	1	
57	5	10	5	10	0.4024	5	1	
57	5	10	5	20	0.3754	5	1	
57	5	10	5	30	0.39	5	1	
57	5	10	5	40	0.3744	5	1	
57	5	10	5	50	0.3744	5	1	
57	5	10	5	60	0.3744	5	1	
57	5	10	5	70	0.39	5	1	
57	5	10	5	80	0.3744	5	1	
57	5	10	5	90	0.4244	5	1	
57	5	10	5	100	0.3744	5	1	
57	8	20	12	0	0.5002	12	1	
57	8	20	12	10	0.5798	8	0.666666666666667	
57	8	20	12	20	0.4526	6	0.5	
57	8	20	12	30	0.5004	6	0.5	
57	8	20	12	40	0.4836	6	0.5	
57	8	20	12	50	0.4836	6	0.5	
57	8	20	12	60	0.468	6	0.5	
57	8	20	12	70	0.5304	6	0.5	
57	8	20	12	80	0.5772	6	0.5	
57	8	20	12	90	0.468	6	0.5	
57	8	20	12	100	0.4702	6	0.5	
57	9	30	21	0	0.8278	21	1	
57	9	30	21	10	0.78	14	0.666666666666667	
57	9	30	21	20	0.702	14	0.666666666666667	
57	9	30	21	30	0.6708	13	0.619047619047619	
57	9	30	21	40	0.624	13	0.619047619047619	
57	9	30	21	50	0.6524	13	0.619047619047619	
57	9	30	21	60	0.6396	13	0.619047619047619	
57	9	30	21	70	0.6396	13	0.619047619047619	
57	9	30	21	80	0.6396	13	0.619047619047619	
57	9	30	21	90	0.624	13	0.619047619047619	
57	9	30	21	100	0.625	13	0.619047619047619	
57	12	40	28	0	0.9526	28	1	
57	12	40	28	10	1.0268	22	0.785714285714286	
57	12	40	28	20	0.9214	20	0.714285714285714	
57	12	40	28	30	0.9068	19	0.678571428571429	
57	12	40	28	40	0.8902	19	0.678571428571429	
57	12	40	28	50	1.0716	19	0.678571428571429	
57	12	40	28	60	0.8746	18	0.642857142857143	
57	12	40	28	70	0.8434	17	0.607142857142857	
57	12	40	28	80	0.8132	17	0.607142857142857	
57	12	40	28	90	0.8122	17	0.607142857142857	
57	12	40	28	100	0.901	17	0.607142857142857	
57	11	50	39	0	1.5018	39	1	
57	11	50	39	10	1.4694	31	0.794871794871795	
57	11	50	39	20	1.2988	28	0.717948717948718	
57	11	50	39	30	1.1096	24	0.615384615384615	
57	11	50	39	40	1.0676	24	0.615384615384615	
57	11	50	39	50	1.0764	24	0.615384615384615	
57	11	50	39	60	1.0608	24	0.615384615384615	
57	11	50	39	70	1.0608	24	0.615384615384615	
57	11	50	39	80	1.0604	24	0.615384615384615	
57	11	50	39	90	1.1388	23	0.58974358974359	
57	11	50	39	100	1.0608	23	0.58974358974359	
57	12	60	48	0	1.8818	48	1	
57	12	60	48	10	1.5922	33	0.6875	
57	12	60	48	20	1.6702	30	0.625	
57	12	60	48	30	1.5602	29	0.604166666666667	
57	12	60	48	40	1.404	28	0.583333333333333	
57	12	60	48	50	1.3738	28	0.583333333333333	
57	12	60	48	60	1.3554	28	0.583333333333333	
57	12	60	48	70	1.3426	27	0.5625	
57	12	60	48	80	1.3104	27	0.5625	
57	12	60	48	90	1.3252	27	0.5625	
57	12	60	48	100	1.3582	27	0.5625	
57	11	70	59	0	2.184	59	1	
57	11	70	59	10	2.1189	48	0.813559322033898	
57	11	70	59	20	1.8584	42	0.711864406779661	
57	11	70	59	30	1.9004	42	0.711864406779661	
57	11	70	59	40	1.6858	38	0.644067796610169	
57	11	70	59	50	1.6848	38	0.644067796610169	
57	11	70	59	60	1.7122	38	0.644067796610169	
57	11	70	59	70	1.6858	37	0.627118644067797	
57	11	70	59	80	1.6546	37	0.627118644067797	
57	11	70	59	90	1.7348	37	0.627118644067797	
57	11	70	59	100	1.6858	37	0.627118644067797	
57	13	80	67	0	2.5369	67	1	
57	13	80	67	10	2.2318	57	0.850746268656716	
57	13	80	67	20	2.1902	53	0.791044776119403	
57	13	80	67	30	2.1226	50	0.746268656716418	
57	13	80	67	40	2.0087	45	0.671641791044776	
57	13	80	67	50	1.8564	44	0.656716417910448	
57	13	80	67	60	1.9502	44	0.656716417910448	
57	13	80	67	70	1.872	43	0.641791044776119	
57	13	80	67	80	2.007	42	0.626865671641791	
57	13	80	67	90	1.8876	42	0.626865671641791	
57	13	80	67	100	1.8252	41	0.611940298507463	
57	12	90	78	0	3.1007	78	1	
57	12	90	78	10	2.9016	67	0.858974358974359	
57	12	90	78	20	2.7791	61	0.782051282051282	
57	12	90	78	30	2.4492	58	0.743589743589744	
57	12	90	78	40	2.5401	58	0.743589743589744	
57	12	90	78	50	2.4844	58	0.743589743589744	
57	12	90	78	60	2.5103	58	0.743589743589744	
57	12	90	78	70	2.4845	58	0.743589743589744	
57	12	90	78	80	2.4814	58	0.743589743589744	
57	12	90	78	90	2.4349	56	0.717948717948718	
57	12	90	78	100	2.3586	54	0.692307692307692	
57	13	100	87	0	3.3815	87	1	
57	13	100	87	10	3.3513	75	0.862068965517241	
57	13	100	87	20	2.9016	72	0.827586206896552	
57	13	100	87	30	2.6397	63	0.724137931034483	
57	13	100	87	40	2.5798	61	0.701149425287356	
57	13	100	87	50	2.6059	59	0.67816091954023	
57	13	100	87	60	2.5623	59	0.67816091954023	
57	13	100	87	70	2.496	57	0.655172413793103	
57	13	100	87	80	2.4163	56	0.64367816091954	
57	13	100	87	90	2.3098	55	0.632183908045977	
57	13	100	87	100	2.4047	54	0.620689655172414	
58	5	10	5	0	0.2496	5	1	
58	5	10	5	10	0.3608	4	0.8	
58	5	10	5	20	0.3432	4	0.8	
58	5	10	5	30	0.3452	4	0.8	
58	5	10	5	40	0.3588	4	0.8	
58	5	10	5	50	0.3296	3	0.6	
58	5	10	5	60	0.3656	3	0.6	
58	5	10	5	70	0.3442	3	0.6	
58	5	10	5	80	0.2028	3	0.6	
58	5	10	5	90	0.2496	3	0.6	
58	5	10	5	100	0.3276	3	0.6	
58	10	20	10	0	0.43	10	1	
58	10	20	10	10	0.5314	8	0.8	
58	10	20	10	20	0.5148	8	0.8	
58	10	20	10	30	0.4992	8	0.8	
58	10	20	10	40	0.5002	8	0.8	
58	10	20	10	50	0.4846	8	0.8	
58	10	20	10	60	0.4992	8	0.8	
58	10	20	10	70	0.4992	8	0.8	
58	10	20	10	80	0.5128	8	0.8	
58	10	20	10	90	0.4992	8	0.8	
58	10	20	10	100	0.4836	8	0.8	
58	8	30	22	0	0.8112	22	1	
58	8	30	22	10	0.9048	18	0.818181818181818	
58	8	30	22	20	0.78	14	0.636363636363636	
58	8	30	22	30	0.7636	14	0.636363636363636	
58	8	30	22	40	0.7644	14	0.636363636363636	
58	8	30	22	50	0.7488	13	0.590909090909091	
58	8	30	22	60	0.7176	13	0.590909090909091	
58	8	30	22	70	0.703	13	0.590909090909091	
58	8	30	22	80	0.703	13	0.590909090909091	
58	8	30	22	90	0.7324	13	0.590909090909091	
58	8	30	22	100	0.7498	13	0.590909090909091	
58	12	40	28	0	1.0472	28	1	
58	12	40	28	10	1.0462	23	0.821428571428571	
58	12	40	28	20	1.0306	22	0.785714285714286	
58	12	40	28	30	0.9204	20	0.714285714285714	
58	12	40	28	40	0.9116	19	0.678571428571429	
58	12	40	28	50	0.8736	19	0.678571428571429	
58	12	40	28	60	0.8892	19	0.678571428571429	
58	12	40	28	70	0.8892	19	0.678571428571429	
58	12	40	28	80	0.8894	19	0.678571428571429	
58	12	40	28	90	0.9058	19	0.678571428571429	
58	12	40	28	100	0.9214	19	0.678571428571429	
58	8	50	42	0	1.4974	42	1	
58	8	50	42	10	1.4486	33	0.785714285714286	
58	8	50	42	20	1.3104	28	0.666666666666667	
58	8	50	42	30	1.3722	27	0.642857142857143	
58	8	50	42	40	1.248	27	0.642857142857143	
58	8	50	42	50	1.2324	27	0.642857142857143	
58	8	50	42	60	1.2472	27	0.642857142857143	
58	8	50	42	70	1.2636	27	0.642857142857143	
58	8	50	42	80	1.2178	27	0.642857142857143	
58	8	50	42	90	1.2344	27	0.642857142857143	
58	8	50	42	100	1.2518	27	0.642857142857143	
58	12	60	48	0	1.8876	48	1	
58	12	60	48	10	1.5912	34	0.708333333333333	
58	12	60	48	20	1.828	30	0.625	
58	12	60	48	30	1.5756	30	0.625	
58	12	60	48	40	1.4666	29	0.604166666666667	
58	12	60	48	50	1.4508	29	0.604166666666667	
58	12	60	48	60	1.3738	29	0.604166666666667	
58	12	60	48	70	1.2354	28	0.583333333333333	
58	12	60	48	80	1.2756	28	0.583333333333333	
58	12	60	48	90	1.248	28	0.583333333333333	
58	12	60	48	100	1.249	28	0.583333333333333	
58	14	70	56	0	2.0446	56	1	
58	14	70	56	10	1.998	47	0.839285714285714	
58	14	70	56	20	1.6848	42	0.75	
58	14	70	56	30	1.638	40	0.714285714285714	
58	14	70	56	40	1.6996	40	0.714285714285714	
58	14	70	56	50	1.6224	39	0.696428571428571	
58	14	70	56	60	1.6536	37	0.660714285714286	
58	14	70	56	70	1.7498	37	0.660714285714286	
58	14	70	56	80	1.4986	34	0.607142857142857	
58	14	70	56	90	1.42	32	0.571428571428571	
58	14	70	56	100	1.406	31	0.553571428571429	
58	14	80	66	0	2.4024	66	1	
58	14	80	66	10	2.0585	53	0.803030303030303	
58	14	80	66	20	2.0377	49	0.742424242424242	
