seed	V	N	B	n_invisible	
58	80	96	14	45	
58	80	112	14	39	
58	80	128	14	39	
58	80	144	14	39	
58	80	160	14	39	
58	90	0	12	78	
58	90	18	12	62	
58	90	36	12	57	
58	90	54	12	51	
58	90	72	12	49	
58	90	90	12	48	
58	90	108	12	46	
58	90	126	12	46	
58	90	144	12	45	
58	90	162	12	45	
58	90	180	12	45	
58	100	0	12	88	
58	100	20	12	67	
58	100	40	12	66	
58	100	60	12	63	
58	100	80	12	60	
58	100	100	12	56	
58	100	120	12	55	
58	100	140	12	55	
58	100	160	12	54	
58	100	180	12	54	
58	100	200	12	53	
59	10	0	7	3	
59	10	2	7	3	
59	10	4	7	3	
59	10	6	7	3	
59	10	8	7	3	
59	10	10	7	3	
59	10	12	7	3	
59	10	14	7	3	
59	10	16	7	3	
59	10	18	7	3	
59	10	20	7	3	
59	20	0	7	13	
59	20	4	7	9	
59	20	8	7	9	
59	20	12	7	9	
59	20	16	7	9	
59	20	20	7	9	
59	20	24	7	9	
59	20	28	7	9	
59	20	32	7	9	
59	20	36	7	9	
59	20	40	7	9	
59	30	0	8	22	
59	30	6	8	15	
59	30	12	8	13	
59	30	18	8	15	
59	30	24	8	13	
59	30	30	8	13	
59	30	36	8	13	
59	30	42	8	13	
59	30	48	8	13	
59	30	54	8	13	
59	30	60	8	13	
59	40	0	8	32	
59	40	8	8	23	
59	40	16	8	20	
59	40	24	8	19	
59	40	32	8	19	
59	40	40	8	19	
59	40	48	8	19	
59	40	56	8	19	
59	40	64	8	19	
59	40	72	8	19	
59	40	80	8	19	
59	50	0	9	41	
59	50	10	9	33	
59	50	20	9	31	
59	50	30	9	30	
59	50	40	9	28	
59	50	50	9	27	
59	50	60	9	26	
59	50	70	9	26	
59	50	80	9	25	
59	50	90	9	24	
59	50	100	9	23	
59	60	0	14	46	
59	60	12	14	34	
59	60	24	14	34	
59	60	36	14	33	
59	60	48	14	33	
59	60	60	14	32	
59	60	72	14	32	
59	60	84	14	32	
59	60	96	14	31	
59	60	108	14	30	
59	60	120	14	28	
59	70	0	10	60	
59	70	14	10	50	
59	70	28	10	45	
59	70	42	10	44	
59	70	56	10	42	
59	70	70	10	39	
59	70	84	10	38	
59	70	98	10	37	
59	70	112	10	36	
59	70	126	10	36	
59	70	140	10	36	
59	80	0	13	67	
59	80	16	13	52	
59	80	32	13	50	
59	80	48	13	48	
59	80	64	13	48	
59	80	80	13	46	
59	80	96	13	44	
59	80	112	13	44	
59	80	128	13	43	
59	80	144	13	43	
59	80	160	13	43	
59	90	0	15	75	
59	90	18	15	56	
59	90	36	15	53	
59	90	54	15	50	
59	90	72	15	48	
59	90	90	15	46	
59	90	108	15	45	
59	90	126	15	45	
59	90	144	15	45	
59	90	162	15	45	
59	90	180	15	44	
59	100	0	15	85	
59	100	20	15	71	
59	100	40	15	62	
59	100	60	15	61	
59	100	80	15	60	
59	100	100	15	57	
59	100	120	15	57	
59	100	140	15	57	
59	100	160	15	56	
59	100	180	15	55	
59	100	200	15	54	
60	10	0	6	4	
60	10	2	6	2	
60	10	4	6	2	
60	10	6	6	2	
60	10	8	6	2	
60	10	10	6	2	
60	10	12	6	2	
60	10	14	6	2	
60	10	16	6	2	
60	10	18	6	2	
60	10	20	6	2	
60	20	0	7	13	
60	20	4	7	9	
60	20	8	7	9	
60	20	12	7	9	
60	20	16	7	9	
60	20	20	7	9	
60	20	24	7	9	
60	20	28	7	9	
60	20	32	7	9	
60	20	36	7	9	
60	20	40	7	9	
60	30	0	11	19	
60	30	6	11	17	
60	30	12	11	17	
60	30	18	11	15	
60	30	24	11	15	
60	30	30	11	15	
60	30	36	11	14	
60	30	42	11	14	
60	30	48	11	14	
60	30	54	11	14	
60	30	60	11	14	
60	40	0	11	29	
60	40	8	11	21	
60	40	16	11	21	
60	40	24	11	22	
60	40	32	11	22	
60	40	40	11	22	
60	40	48	11	21	
60	40	56	11	21	
60	40	64	11	21	
60	40	72	11	21	
60	40	80	11	20	
60	50	0	11	39	
60	50	10	11	29	
60	50	20	11	29	
60	50	30	11	28	
60	50	40	11	28	
60	50	50	11	28	
60	50	60	11	28	
60	50	70	11	26	
60	50	80	11	25	
60	50	90	11	24	
60	50	100	11	24	
60	60	0	9	51	
60	60	12	9	39	
60	60	24	9	35	
60	60	36	9	34	
60	60	48	9	33	
60	60	60	9	32	
60	60	72	9	32	
60	60	84	9	32	
60	60	96	9	32	
60	60	108	9	31	
60	60	120	9	31	
60	70	0	12	58	
60	70	14	12	46	
60	70	28	12	42	
60	70	42	12	42	
60	70	56	12	42	
60	70	70	12	42	
60	70	84	12	42	
60	70	98	12	42	
60	70	112	12	41	
60	70	126	12	39	
60	70	140	12	38	
60	80	0	13	67	
60	80	16	13	51	
60	80	32	13	50	
60	80	48	13	50	
60	80	64	13	49	
60	80	80	13	43	
60	80	96	13	43	
60	80	112	13	41	
60	80	128	13	41	
60	80	144	13	41	
60	80	160	13	40	
60	90	0	16	74	
60	90	18	16	67	
60	90	36	16	64	
60	90	54	16	56	
60	90	72	16	56	
60	90	90	16	55	
60	90	108	16	53	
60	90	126	16	53	
60	90	144	16	51	
60	90	162	16	49	
60	90	180	16	49	
60	100	0	15	85	
60	100	20	15	66	
60	100	40	15	60	
60	100	60	15	59	
60	100	80	15	56	
60	100	100	15	56	
60	100	120	15	55	
60	100	140	15	55	
60	100	160	15	54	
60	100	180	15	50	
60	100	200	15	50	
61	10	0	5	5	
61	10	2	5	4	
61	10	4	5	3	
61	10	6	5	3	
61	10	8	5	3	
61	10	10	5	3	
61	10	12	5	3	
61	10	14	5	3	
61	10	16	5	3	
61	10	18	5	3	
61	10	20	5	3	
61	20	0	7	13	
61	20	4	7	11	
61	20	8	7	11	
61	20	12	7	11	
61	20	16	7	10	
61	20	20	7	10	
61	20	24	7	10	
61	20	28	7	10	
61	20	32	7	10	
61	20	36	7	10	
61	20	40	7	10	
61	30	0	9	21	
61	30	6	9	18	
61	30	12	9	17	
61	30	18	9	15	
61	30	24	9	15	
61	30	30	9	15	
61	30	36	9	15	
61	30	42	9	15	
61	30	48	9	15	
61	30	54	9	15	
61	30	60	9	15	
61	40	0	9	31	
61	40	8	9	26	
61	40	16	9	25	
61	40	24	9	24	
61	40	32	9	24	
61	40	40	9	23	
61	40	48	9	22	
61	40	56	9	21	
61	40	64	9	21	
61	40	72	9	20	
61	40	80	9	20	
61	50	0	10	40	
61	50	10	10	34	
61	50	20	10	31	
61	50	30	10	26	
61	50	40	10	26	
61	50	50	10	26	
61	50	60	10	26	
61	50	70	10	25	
61	50	80	10	25	
61	50	90	10	24	
61	50	100	10	24	
61	60	0	9	51	
61	60	12	9	44	
61	60	24	9	39	
61	60	36	9	37	
61	60	48	9	37	
61	60	60	9	36	
61	60	72	9	35	
61	60	84	9	34	
61	60	96	9	34	
61	60	108	9	34	
61	60	120	9	33	
61	70	0	12	58	
61	70	14	12	51	
61	70	28	12	47	
61	70	42	12	46	
61	70	56	12	41	
61	70	70	12	41	
61	70	84	12	41	
61	70	98	12	41	
61	70	112	12	40	
61	70	126	12	40	
61	70	140	12	39	
61	80	0	11	69	
61	80	16	11	60	
61	80	32	11	52	
61	80	48	11	51	
61	80	64	11	50	
61	80	80	11	50	
61	80	96	11	49	
61	80	112	11	48	
61	80	128	11	48	
61	80	144	11	47	
61	80	160	11	47	
61	90	0	9	81	
61	90	18	9	63	
61	90	36	9	63	
61	90	54	9	63	
61	90	72	9	62	
61	90	90	9	62	
61	90	108	9	61	
61	90	126	9	59	
61	90	144	9	57	
61	90	162	9	57	
61	90	180	9	56	
61	100	0	16	84	
61	100	20	16	72	
61	100	40	16	70	
61	100	60	16	65	
61	100	80	16	63	
61	100	100	16	64	
61	100	120	16	64	
61	100	140	16	64	
61	100	160	16	63	
61	100	180	16	62	
61	100	200	16	60	
62	10	0	7	3	
62	10	2	7	3	
62	10	4	7	3	
62	10	6	7	3	
62	10	8	7	3	
62	10	10	7	3	
62	10	12	7	3	
62	10	14	7	3	
62	10	16	7	3	
62	10	18	7	3	
62	10	20	7	3	
62	20	0	8	12	
62	20	4	8	10	
62	20	8	8	10	
62	20	12	8	10	
62	20	16	8	10	
62	20	20	8	10	
62	20	24	8	10	
62	20	28	8	10	
62	20	32	8	10	
62	20	36	8	10	
62	20	40	8	10	
62	30	0	10	20	
62	30	6	10	17	
62	30	12	10	16	
62	30	18	10	16	
62	30	24	10	16	
62	30	30	10	14	
62	30	36	10	14	
62	30	42	10	14	
62	30	48	10	14	
62	30	54	10	14	
62	30	60	10	14	
62	40	0	7	33	
62	40	8	7	26	
62	40	16	7	25	
62	40	24	7	22	
62	40	32	7	22	
62	40	40	7	21	
62	40	48	7	21	
62	40	56	7	21	
62	40	64	7	20	
62	40	72	7	20	
62	40	80	7	20	
62	50	0	12	38	
62	50	10	12	32	
62	50	20	12	29	
62	50	30	12	28	
62	50	40	12	23	
62	50	50	12	23	
62	50	60	12	23	
62	50	70	12	19	
62	50	80	12	18	
62	50	90	12	18	
62	50	100	12	18	
62	60	0	13	47	
62	60	12	13	41	
62	60	24	13	40	
62	60	36	13	37	
62	60	48	13	36	
62	60	60	13	36	
62	60	72	13	36	
62	60	84	13	34	
62	60	96	13	34	
62	60	108	13	34	
62	60	120	13	34	
62	70	0	13	57	
62	70	14	13	43	
62	70	28	13	39	
62	70	42	13	38	
62	70	56	13	37	
62	70	70	13	36	
62	70	84	13	35	
62	70	98	13	35	
62	70	112	13	35	
62	70	126	13	35	
62	70	140	13	35	
62	80	0	13	67	
62	80	16	13	53	
62	80	32	13	52	
62	80	48	13	52	
62	80	64	13	50	
62	80	80	13	48	
62	80	96	13	46	
62	80	112	13	46	
62	80	128	13	45	
62	80	144	13	45	
62	80	160	13	43	
62	90	0	11	79	
62	90	18	11	61	
62	90	36	11	60	
62	90	54	11	57	
62	90	72	11	57	
62	90	90	11	57	
62	90	108	11	56	
62	90	126	11	53	
62	90	144	11	53	
62	90	162	11	53	
62	90	180	11	53	
62	100	0	15	85	
62	100	20	15	72	
62	100	40	15	65	
62	100	60	15	64	
62	100	80	15	62	
62	100	100	15	62	
62	100	120	15	60	
62	100	140	15	59	
62	100	160	15	58	
62	100	180	15	57	
62	100	200	15	57	
63	10	0	8	2	
63	10	2	8	2	
63	10	4	8	2	
63	10	6	8	2	
63	10	8	8	2	
63	10	10	8	2	
63	10	12	8	2	
63	10	14	8	2	
63	10	16	8	2	
63	10	18	8	2	
63	10	20	8	2	
63	20	0	6	14	
63	20	4	6	10	
63	20	8	6	10	
63	20	12	6	8	
63	20	16	6	8	
63	20	20	6	8	
63	20	24	6	8	
63	20	28	6	8	
63	20	32	6	8	
63	20	36	6	8	
63	20	40	6	8	
63	30	0	8	22	
63	30	6	8	12	
63	30	12	8	12	
63	30	18	8	12	
63	30	24	8	12	
63	30	30	8	12	
63	30	36	8	12	
63	30	42	8	12	
63	30	48	8	12	
63	30	54	8	12	
63	30	60	8	12	
63	40	0	7	33	
63	40	8	7	23	
63	40	16	7	20	
63	40	24	7	20	
63	40	32	7	20	
63	40	40	7	20	
63	40	48	7	20	
63	40	56	7	20	
63	40	64	7	20	
63	40	72	7	20	
63	40	80	7	20	
63	50	0	12	38	
63	50	10	12	28	
63	50	20	12	28	
63	50	30	12	28	
63	50	40	12	27	
63	50	50	12	26	
63	50	60	12	26	
63	50	70	12	24	
63	50	80	12	24	
63	50	90	12	22	
63	50	100	12	22	
63	60	0	11	49	
63	60	12	11	39	
63	60	24	11	37	
63	60	36	11	35	
63	60	48	11	34	
63	60	60	11	33	
63	60	72	11	32	
63	60	84	11	31	
63	60	96	11	31	
63	60	108	11	31	
63	60	120	11	32	
63	70	0	12	58	
63	70	14	12	47	
63	70	28	12	44	
63	70	42	12	40	
63	70	56	12	39	
63	70	70	12	39	
63	70	84	12	39	
63	70	98	12	39	
63	70	112	12	39	
63	70	126	12	38	
63	70	140	12	38	
63	80	0	12	68	
63	80	16	12	52	
63	80	32	12	48	
63	80	48	12	48	
63	80	64	12	47	
63	80	80	12	47	
63	80	96	12	46	
63	80	112	12	46	
63	80	128	12	45	
63	80	144	12	44	
63	80	160	12	44	
63	90	0	14	76	
63	90	18	14	66	
63	90	36	14	61	
63	90	54	14	54	
63	90	72	14	52	
63	90	90	14	52	
63	90	108	14	52	
63	90	126	14	52	
63	90	144	14	51	
63	90	162	14	51	
63	90	180	14	50	
63	100	0	15	85	
63	100	20	15	63	
63	100	40	15	62	
63	100	60	15	62	
63	100	80	15	60	
63	100	100	15	59	
63	100	120	15	56	
63	100	140	15	55	
63	100	160	15	55	
63	100	180	15	54	
63	100	200	15	54	
64	10	0	5	5	
64	10	2	5	4	
64	10	4	5	4	
64	10	6	5	4	
64	10	8	5	4	
64	10	10	5	4	
64	10	12	5	4	
64	10	14	5	4	
64	10	16	5	4	
64	10	18	5	4	
64	10	20	5	4	
64	20	0	7	13	
64	20	4	7	9	
64	20	8	7	8	
64	20	12	7	8	
64	20	16	7	8	
64	20	20	7	8	
64	20	24	7	8	
64	20	28	7	8	
64	20	32	7	8	
64	20	36	7	8	
64	20	40	7	8	
64	30	0	11	19	
64	30	6	11	18	
64	30	12	11	18	
64	30	18	11	17	
64	30	24	11	15	
64	30	30	11	15	
64	30	36	11	15	
64	30	42	11	15	
64	30	48	11	15	
64	30	54	11	14	
64	30	60	11	14	
64	40	0	11	29	
64	40	8	11	17	
64	40	16	11	17	
64	40	24	11	15	
64	40	32	11	15	
64	40	40	11	15	
64	40	48	11	15	
64	40	56	11	15	
64	40	64	11	15	
64	40	72	11	15	
64	40	80	11	15	
64	50	0	11	39	
64	50	10	11	28	
64	50	20	11	27	
64	50	30	11	25	
64	50	40	11	25	
64	50	50	11	25	
64	50	60	11	23	
64	50	70	11	23	
64	50	80	11	23	
64	50	90	11	23	
64	50	100	11	23	
64	60	0	12	48	
64	60	12	12	39	
64	60	24	12	37	
64	60	36	12	37	
64	60	48	12	37	
64	60	60	12	36	
64	60	72	12	34	
64	60	84	12	34	
64	60	96	12	34	
64	60	108	12	34	
64	60	120	12	33	
64	70	0	12	58	
64	70	14	12	47	
64	70	28	12	41	
64	70	42	12	41	
64	70	56	12	37	
64	70	70	12	37	
64	70	84	12	35	
64	70	98	12	35	
64	70	112	12	35	
64	70	126	12	35	
64	70	140	12	35	
64	80	0	12	68	
64	80	16	12	55	
64	80	32	12	53	
64	80	48	12	50	
64	80	64	12	43	
64	80	80	12	41	
64	80	96	12	40	
64	80	112	12	40	
64	80	128	12	40	
64	80	144	12	40	
64	80	160	12	40	
64	90	0	12	78	
64	90	18	12	63	
64	90	36	12	62	
64	90	54	12	61	
64	90	72	12	58	
64	90	90	12	56	
64	90	108	12	54	
64	90	126	12	53	
64	90	144	12	52	
64	90	162	12	52	
64	90	180	12	52	
64	100	0	16	84	
64	100	20	16	70	
64	100	40	16	64	
64	100	60	16	59	
64	100	80	16	58	
64	100	100	16	56	
64	100	120	16	56	
64	100	140	16	56	
64	100	160	16	55	
64	100	180	16	55	
64	100	200	16	55	
65	10	0	7	3	
65	10	2	7	2	
65	10	4	7	2	
65	10	6	7	2	
65	10	8	7	2	
65	10	10	7	2	
65	10	12	7	2	
65	10	14	7	2	
65	10	16	7	2	
65	10	18	7	2	
65	10	20	7	2	
65	20	0	9	11	
65	20	4	9	9	
65	20	8	9	9	
65	20	12	9	9	
65	20	16	9	9	
65	20	20	9	9	
65	20	24	9	9	
65	20	28	9	9	
65	20	32	9	9	
65	20	36	9	9	
65	20	40	9	9	
65	30	0	9	21	
65	30	6	9	18	
65	30	12	9	18	
65	30	18	9	17	
65	30	24	9	16	
65	30	30	9	16	
65	30	36	9	16	
65	30	42	9	16	
65	30	48	9	16	
65	30	54	9	16	
65	30	60	9	16	
65	40	0	8	32	
65	40	8	8	24	
65	40	16	8	22	
65	40	24	8	22	
65	40	32	8	21	
65	40	40	8	21	
65	40	48	8	20	
65	40	56	8	20	
65	40	64	8	20	
65	40	72	8	20	
65	40	80	8	19	
65	50	0	9	41	
65	50	10	9	35	
65	50	20	9	32	
65	50	30	9	29	
65	50	40	9	29	
65	50	50	9	29	
65	50	60	9	29	
65	50	70	9	28	
65	50	80	9	29	
65	50	90	9	29	
65	50	100	9	29	
65	60	0	11	49	
65	60	12	11	39	
65	60	24	11	36	
65	60	36	11	36	
65	60	48	11	35	
65	60	60	11	32	
65	60	72	11	31	
65	60	84	11	29	
65	60	96	11	29	
65	60	108	11	29	
65	60	120	11	29	
65	70	0	9	61	
65	70	14	9	48	
65	70	28	9	46	
65	70	42	9	43	
65	70	56	9	41	
65	70	70	9	40	
65	70	84	9	39	
65	70	98	9	38	
65	70	112	9	38	
65	70	126	9	38	
65	70	140	9	38	
65	80	0	11	69	
65	80	16	11	60	
65	80	32	11	51	
65	80	48	11	49	
65	80	64	11	48	
65	80	80	11	47	
65	80	96	11	47	
65	80	112	11	47	
65	80	128	11	47	
65	80	144	11	45	
65	80	160	11	45	
65	90	0	12	78	
65	90	18	12	62	
65	90	36	12	61	
65	90	54	12	60	
65	90	72	12	58	
65	90	90	12	55	
65	90	108	12	55	
65	90	126	12	54	
65	90	144	12	54	
65	90	162	12	54	
65	90	180	12	54	
65	100	0	10	90	
65	100	20	10	73	
65	100	40	10	70	
65	100	60	10	66	
65	100	80	10	65	
65	100	100	10	61	
65	100	120	10	60	
65	100	140	10	59	
65	100	160	10	58	
65	100	180	10	58	
65	100	200	10	58	
66	10	0	6	4	
66	10	2	6	3	
66	10	4	6	3	
66	10	6	6	3	
66	10	8	6	3	
66	10	10	6	3	
66	10	12	6	3	
66	10	14	6	3	
66	10	16	6	3	
66	10	18	6	3	
66	10	20	6	3	
66	20	0	6	14	
66	20	4	6	9	
66	20	8	6	8	
66	20	12	6	8	
66	20	16	6	8	
66	20	20	6	8	
66	20	24	6	8	
66	20	28	6	8	
66	20	32	6	8	
66	20	36	6	8	
66	20	40	6	8	
66	30	0	12	18	
66	30	6	12	14	
66	30	12	12	14	
66	30	18	12	13	
66	30	24	12	13	
66	30	30	12	13	
66	30	36	12	13	
66	30	42	12	13	
66	30	48	12	13	
66	30	54	12	13	
66	30	60	12	13	
66	40	0	10	30	
66	40	8	10	23	
66	40	16	10	21	
66	40	24	10	20	
66	40	32	10	17	
66	40	40	10	16	
66	40	48	10	16	
66	40	56	10	16	
66	40	64	10	16	
66	40	72	10	16	
66	40	80	10	16	
66	50	0	13	37	
66	50	10	13	31	
66	50	20	13	28	
66	50	30	13	28	
66	50	40	13	28	
66	50	50	13	27	
66	50	60	13	27	
66	50	70	13	25	
66	50	80	13	25	
66	50	90	13	25	
66	50	100	13	23	
66	60	0	10	50	
66	60	12	10	42	
66	60	24	10	39	
66	60	36	10	36	
66	60	48	10	35	
66	60	60	10	31	
66	60	72	10	31	
66	60	84	10	31	
66	60	96	10	31	
66	60	108	10	31	
66	60	120	10	31	
66	70	0	11	59	
66	70	14	11	52	
66	70	28	11	47	
66	70	42	11	45	
66	70	56	11	43	
66	70	70	11	43	
66	70	84	11	43	
66	70	98	11	43	
66	70	112	11	42	
66	70	126	11	40	
66	70	140	11	40	
66	80	0	12	68	
66	80	16	12	59	
66	80	32	12	51	
66	80	48	12	51	
66	80	64	12	49	
66	80	80	12	46	
66	80	96	12	45	
66	80	112	12	44	
66	80	128	12	44	
66	80	144	12	44	
66	80	160	12	42	
66	90	0	15	75	
66	90	18	15	61	
66	90	36	15	55	
66	90	54	15	54	
66	90	72	15	52	
66	90	90	15	52	
66	90	108	15	51	
66	90	126	15	51	
66	90	144	15	50	
66	90	162	15	50	
66	90	180	15	49	
66	100	0	14	86	
66	100	20	14	74	
66	100	40	14	71	
66	100	60	14	65	
66	100	80	14	60	
66	100	100	14	60	
66	100	120	14	59	
66	100	140	14	59	
66	100	160	14	58	
66	100	180	14	57	
66	100	200	14	57	
67	10	0	5	5	
67	10	2	5	3	
67	10	4	5	3	
67	10	6	5	3	
67	10	8	5	3	
67	10	10	5	3	
67	10	12	5	3	
67	10	14	5	3	
67	10	16	5	3	
67	10	18	5	3	
67	10	20	5	3	
67	20	0	6	14	
67	20	4	6	9	
67	20	8	6	9	
67	20	12	6	8	
67	20	16	6	8	
67	20	20	6	8	
67	20	24	6	8	
67	20	28	6	8	
67	20	32	6	8	
67	20	36	6	8	
67	20	40	6	8	
67	30	0	7	23	
67	30	6	7	17	
67	30	12	7	17	
67	30	18	7	17	
67	30	24	7	17	
67	30	30	7	16	
67	30	36	7	16	
67	30	42	7	15	
67	30	48	7	15	
67	30	54	7	15	
67	30	60	7	15	
67	40	0	11	29	
67	40	8	11	24	
67	40	16	11	24	
67	40	24	11	23	
67	40	32	11	23	
67	40	40	11	21	
67	40	48	11	21	
67	40	56	11	21	
67	40	64	11	21	
67	40	72	11	20	
67	40	80	11	20	
67	50	0	9	41	
67	50	10	9	36	
67	50	20	9	33	
67	50	30	9	31	
67	50	40	9	30	
67	50	50	9	30	
67	50	60	9	30	
67	50	70	9	29	
67	50	80	9	29	
67	50	90	9	29	
67	50	100	9	29	
67	60	0	8	52	
67	60	12	8	37	
67	60	24	8	32	
67	60	36	8	29	
67	60	48	8	28	
67	60	60	8	27	
67	60	72	8	27	
67	60	84	8	27	
67	60	96	8	27	
67	60	108	8	26	
67	60	120	8	26	
67	70	0	15	55	
67	70	14	15	43	
67	70	28	15	39	
67	70	42	15	37	
67	70	56	15	37	
67	70	70	15	37	
67	70	84	15	37	
67	70	98	15	37	
67	70	112	15	36	
67	70	126	15	35	
67	70	140	15	35	
67	80	0	10	70	
67	80	16	10	56	
67	80	32	10	55	
67	80	48	10	55	
67	80	64	10	49	
67	80	80	10	46	
67	80	96	10	46	
67	80	112	10	46	
67	80	128	10	46	
67	80	144	10	45	
67	80	160	10	45	
67	90	0	13	77	
67	90	18	13	63	
67	90	36	13	58	
67	90	54	13	56	
67	90	72	13	55	
67	90	90	13	53	
67	90	108	13	51	
67	90	126	13	51	
67	90	144	13	51	
67	90	162	13	51	
67	90	180	13	51	
67	100	0	10	90	
67	100	20	10	79	
67	100	40	10	71	
67	100	60	10	70	
67	100	80	10	70	
67	100	100	10	70	
67	100	120	10	68	
67	100	140	10	65	
67	100	160	10	65	
67	100	180	10	64	
67	100	200	10	64	
68	10	0	6	4	
68	10	2	6	4	
68	10	4	6	3	
68	10	6	6	3	
68	10	8	6	3	
68	10	10	6	3	
68	10	12	6	3	
68	10	14	6	3	
68	10	16	6	3	
68	10	18	6	3	
68	10	20	6	3	
68	20	0	10	10	
68	20	4	10	8	
68	20	8	10	8	
68	20	12	10	8	
68	20	16	10	7	
68	20	20	10	7	
68	20	24	10	7	
68	20	28	10	7	
68	20	32	10	7	
68	20	36	10	7	
68	20	40	10	7	
68	30	0	10	20	
68	30	6	10	15	
68	30	12	10	11	
68	30	18	10	11	
68	30	24	10	11	
68	30	30	10	11	
68	30	36	10	11	
68	30	42	10	11	
68	30	48	10	11	
68	30	54	10	11	
68	30	60	10	11	
68	40	0	8	32	
68	40	8	8	21	
68	40	16	8	21	
68	40	24	8	21	
68	40	32	8	21	
68	40	40	8	21	
68	40	48	8	19	
68	40	56	8	19	
68	40	64	8	19	
68	40	72	8	19	
68	40	80	8	19	
68	50	0	8	42	
68	50	10	8	36	
68	50	20	8	31	
68	50	30	8	29	
68	50	40	8	29	
68	50	50	8	28	
68	50	60	8	28	
68	50	70	8	28	
68	50	80	8	28	
68	50	90	8	27	
68	50	100	8	27	
68	60	0	13	47	
68	60	12	13	39	
68	60	24	13	34	
68	60	36	13	34	
68	60	48	13	34	
68	60	60	13	33	
68	60	72	13	31	
68	60	84	13	30	
68	60	96	13	30	
68	60	108	13	30	
68	60	120	13	28	
68	70	0	10	60	
68	70	14	10	51	
68	70	28	10	50	
68	70	42	10	48	
68	70	56	10	47	
68	70	70	10	46	
68	70	84	10	46	
68	70	98	10	40	
68	70	112	10	40	
68	70	126	10	40	
68	70	140	10	40	
68	80	0	12	68	
68	80	16	12	53	
68	80	32	12	51	
68	80	48	12	48	
68	80	64	12	47	
68	80	80	12	47	
68	80	96	12	44	
68	80	112	12	43	
68	80	128	12	43	
68	80	144	12	43	
68	80	160	12	43	
68	90	0	14	76	
68	90	18	14	61	
68	90	36	14	54	
68	90	54	14	50	
68	90	72	14	49	
68	90	90	14	48	
68	90	108	14	48	
68	90	126	14	48	
68	90	144	14	48	
68	90	162	14	48	
68	90	180	14	48	
68	100	0	11	89	
68	100	20	11	73	
68	100	40	11	68	
68	100	60	11	65	
68	100	80	11	63	
68	100	100	11	62	
68	100	120	11	61	
68	100	140	11	60	
68	100	160	11	59	
68	100	180	11	58	
68	100	200	11	58	
69	10	0	6	4	
69	10	2	6	3	
69	10	4	6	3	
69	10	6	6	3	
69	10	8	6	3	
69	10	10	6	3	
69	10	12	6	3	
69	10	14	6	3	
69	10	16	6	3	
69	10	18	6	3	
69	10	20	6	3	
69	20	0	9	11	
69	20	4	9	7	
69	20	8	9	7	
69	20	12	9	7	
69	20	16	9	7	
69	20	20	9	7	
69	20	24	9	7	
69	20	28	9	7	
69	20	32	9	7	
69	20	36	9	7	
69	20	40	9	7	
69	30	0	7	23	
69	30	6	7	19	
69	30	12	7	19	
69	30	18	7	16	
69	30	24	7	16	
69	30	30	7	16	
69	30	36	7	16	
69	30	42	7	16	
69	30	48	7	16	
69	30	54	7	16	
69	30	60	7	16	
69	40	0	10	30	
69	40	8	10	26	
69	40	16	10	21	
69	40	24	10	21	
69	40	32	10	21	
69	40	40	10	20	
69	40	48	10	20	
69	40	56	10	20	
69	40	64	10	20	
69	40	72	10	20	
69	40	80	10	20	
69	50	0	8	42	
69	50	10	8	33	
69	50	20	8	31	
69	50	30	8	30	
69	50	40	8	30	
69	50	50	8	29	
69	50	60	8	30	
69	50	70	8	30	
69	50	80	8	28	
69	50	90	8	28	
69	50	100	8	28	
69	60	0	10	50	
69	60	12	10	44	
69	60	24	10	39	
69	60	36	10	37	
69	60	48	10	36	
69	60	60	10	35	
69	60	72	10	35	
69	60	84	10	35	
69	60	96	10	35	
69	60	108	10	35	
69	60	120	10	35	
69	70	0	11	59	
69	70	14	11	54	
69	70	28	11	45	
69	70	42	11	42	
69	70	56	11	41	
69	70	70	11	40	
69	70	84	11	40	
69	70	98	11	38	
69	70	112	11	38	
69	70	126	11	38	
69	70	140	11	38	
69	80	0	10	70	
69	80	16	10	54	
69	80	32	10	51	
69	80	48	10	46	
69	80	64	10	46	
69	80	80	10	45	
69	80	96	10	42	
69	80	112	10	42	
69	80	128	10	42	
69	80	144	10	42	
69	80	160	10	42	
69	90	0	11	79	
69	90	18	11	62	
69	90	36	11	58	
69	90	54	11	57	
69	90	72	11	56	
69	90	90	11	54	
69	90	108	11	55	
69	90	126	11	53	
69	90	144	11	52	
69	90	162	11	51	
69	90	180	11	51	
69	100	0	13	87	
69	100	20	13	75	
69	100	40	13	70	
69	100	60	13	67	
69	100	80	13	65	
69	100	100	13	65	
69	100	120	13	62	
69	100	140	13	62	
69	100	160	13	60	
69	100	180	13	60	
69	100	200	13	60	
70	10	0	7	3	
70	10	2	7	1	
70	10	4	7	1	
70	10	6	7	1	
70	10	8	7	1	
70	10	10	7	1	
70	10	12	7	1	
70	10	14	7	1	
70	10	16	7	1	
70	10	18	7	1	
70	10	20	7	1	
70	20	0	10	10	
70	20	4	10	8	
70	20	8	10	8	
70	20	12	10	8	
70	20	16	10	8	
70	20	20	10	8	
70	20	24	10	8	
70	20	28	10	8	
70	20	32	10	8	
70	20	36	10	8	
70	20	40	10	8	
70	30	0	7	23	
70	30	6	7	18	
70	30	12	7	17	
70	30	18	7	17	
70	30	24	7	17	
70	30	30	7	15	
70	30	36	7	15	
70	30	42	7	15	
70	30	48	7	15	
70	30	54	7	15	
70	30	60	7	14	
70	40	0	9	31	
